2.855e+11	0	0	0
7.23282e+11	5068	501	0
1.78272e+12	27031	2855	0
4.12351e+12	100489	10724	0
4.79718e+12	114906	12415	0
5.56936e+12	131343	14320	0
6.45051e+12	149889	16467	0
7.45094e+12	170734	18853	0
8.58025e+12	194124	21507	0
9.84681e+12	220373	24548	0
1.1257e+13	249125	27803	0
1.28144e+13	281138	31574	0
1.45191e+13	315890	35651	0
1.63668e+13	353658	40017	0
1.83483e+13	394088	44789	0
2.04494e+13	437424	49872	0
2.26506e+13	482731	55035	0
2.49276e+13	530023	60538	0
2.72526e+13	578819	66174	0
2.9595e+13	628205	71905	0
3.19235e+13	678194	77497	0
3.42074e+13	728248	82995	0
3.64185e+13	777771	88378	0
2.77077e+07	12481	1329	0
7.14672e+07	40646	4208	0
1.84393e+08	131311	13291	0
4.75754e+08	424180	42098	0
1.22751e+09	1.37386e+06	133042	0
3.16706e+09	4.44151e+06	418999	0
8.1702e+09	1.43613e+07	1.32502e+06	0
2.107e+10	4.64427e+07	4.19516e+06	0
5.42909e+10	1.49961e+08	1.32574e+07	0
1.39591e+11	4.82861e+08	4.17636e+07	0
3.56936e+11	1.54337e+09	1.30724e+08	0
9.00058e+11	4.84269e+09	4.02351e+08	0
2.19362e+12	1.4524e+10	1.18853e+09	18
4.24071e+12	3.18313e+10	2.59569e+09	69
4.93125e+12	3.49016e+10	2.87073e+09	78
5.722e+12	3.82256e+10	3.17053e+09	89
6.62339e+12	4.18128e+10	3.49614e+09	105
7.64555e+12	4.56709e+10	3.84826e+09	119
8.79784e+12	4.98034e+10	4.22723e+09	141
1.00882e+13	5.42103e+10	4.63302e+09	158
1.15226e+13	5.88865e+10	5.06483e+09	187
1.31037e+13	6.38212e+10	5.52128e+09	209
2.77043e+07	3.47263e+07	3.39667e+07	2
7.14848e+07	1.12328e+08	1.07497e+08	7
1.84448e+08	3.63329e+08	3.40109e+08	13
4.75909e+08	1.17517e+09	1.07606e+09	38
1.22774e+09	3.80036e+09	3.4039e+09	115
3.16579e+09	1.22834e+10	1.07627e+10	403
8.15288e+09	3.96345e+10	3.39768e+10	1341
2.09121e+10	1.27208e+11	1.06743e+11	4472
5.2978e+10	4.01617e+11	3.30371e+11	14129
1.29349e+11	1.20739e+12	9.78004e+11	42104
2.22558e+11	2.25744e+12	1.82754e+12	79889
2.58862e+11	2.4755e+12	2.02151e+12	91221
3.00681e+11	2.71272e+12	2.23411e+12	103757
3.48739e+11	2.97038e+12	2.46672e+12	117986
4.03826e+11	3.24976e+12	2.72069e+12	133776
4.66788e+11	3.55216e+12	2.99738e+12	151475
5.3853e+11	3.87879e+12	3.29809e+12	170797
6.19997e+11	4.23084e+12	3.62406e+12	192308
7.12169e+11	4.60937e+12	3.97638e+12	215959
8.16034e+11	5.01534e+12	4.35602e+12	241521
9.32568e+11	5.44952e+12	4.76372e+12	270061
1.06271e+12	5.91248e+12	5.19995e+12	300893
2.77054e+07	3.47304e+07	3.39532e+07	3752
7.1475e+07	1.12351e+08	1.07431e+08	9918
1.84433e+08	3.63384e+08	3.39927e+08	26075
4.75892e+08	1.17536e+09	1.0754e+09	67952
1.22774e+09	3.80125e+09	3.40192e+09	176524
3.16596e+09	1.22866e+10	1.07561e+10	458106
8.15332e+09	3.96455e+10	3.39558e+10	1.19267e+06
2.09133e+10	1.27244e+11	1.06677e+11	3.08832e+06
5.29812e+10	4.0173e+11	3.30167e+11	7.89349e+06
1.29357e+11	1.20775e+12	9.77407e+11	1.94237e+07
2.22574e+11	2.25812e+12	1.82644e+12	3.29803e+07
2.58881e+11	2.47625e+12	2.02029e+12	3.70051e+07
3.00704e+11	2.71354e+12	2.23277e+12	4.14699e+07
3.48766e+11	2.97128e+12	2.46524e+12	4.64091e+07
4.03858e+11	3.25075e+12	2.71906e+12	5.18553e+07
4.66826e+11	3.55324e+12	2.99559e+12	5.78508e+07
5.38574e+11	3.87997e+12	3.29613e+12	6.44233e+07
6.20049e+11	4.23213e+12	3.6219e+12	7.15992e+07
7.1223e+11	4.61079e+12	3.97403e+12	7.94064e+07
8.16106e+11	5.01689e+12	4.35345e+12	8.78603e+07
9.32654e+11	5.45121e+12	4.76091e+12	9.69858e+07
1.06281e+12	5.91431e+12	5.19689e+12	1.0677e+08
2.77051e+07	3.47334e+07	3.39939e+07	1.39328e+06
7.14851e+07	1.12356e+08	1.07561e+08	3.62895e+06
1.84448e+08	3.63486e+08	3.40355e+08	9.45934e+06
4.75844e+08	1.17564e+09	1.07682e+09	2.46623e+07
1.22755e+09	3.80197e+09	3.40627e+09	6.42968e+07
3.16556e+09	1.22886e+10	1.07699e+10	1.67572e+08
8.15232e+09	3.96507e+10	3.39989e+10	4.36091e+08
2.09101e+10	1.27256e+11	1.06809e+11	1.13002e+09
5.2969e+10	4.01725e+11	3.30544e+11	2.88976e+09
1.29301e+11	1.20741e+12	9.78287e+11	7.10534e+09
2.22428e+11	2.25684e+12	1.8276e+12	1.20613e+10
2.58701e+11	2.4748e+12	2.02153e+12	1.35326e+10
3.00482e+11	2.71189e+12	2.23408e+12	1.51642e+10
3.48494e+11	2.96941e+12	2.46662e+12	1.69691e+10
4.03523e+11	3.24862e+12	2.72049e+12	1.89603e+10
4.66414e+11	3.55081e+12	2.99706e+12	2.115e+10
5.38067e+11	3.8772e+12	3.29762e+12	2.35504e+10
6.19425e+11	4.22897e+12	3.62339e+12	2.61721e+10
7.11463e+11	4.60717e+12	3.97548e+12	2.90239e+10
8.15162e+11	5.01275e+12	4.35482e+12	3.21127e+10
9.31496e+11	5.44647e+12	4.76215e+12	3.54423e+10
1.06139e+12	5.90889e+12	5.19793e+12	3.90132e+10
2.77117e+07	3.47346e+07	3.39697e+07	2.79772e+07
7.14998e+07	1.12358e+08	1.07489e+08	7.29758e+07
1.84465e+08	3.6347e+08	3.40138e+08	1.90297e+08
4.75904e+08	1.17565e+09	1.07606e+09	4.96177e+08
1.22766e+09	3.80174e+09	3.40385e+09	1.29361e+09
3.16533e+09	1.22863e+10	1.07613e+10	3.3709e+09
8.15e+09	3.96326e+10	3.39632e+10	8.77037e+09
2.08937e+10	1.27108e+11	1.06627e+11	2.27136e+10
5.28559e+10	4.00539e+11	3.29443e+11	5.80018e+10
1.28614e+11	1.19874e+12	9.71277e+11	1.42132e+11
2.13666e+11	2.13663e+12	1.73192e+12	2.32531e+11
2.48512e+11	2.34299e+12	1.91571e+12	2.60897e+11
2.88647e+11	2.56745e+12	2.11713e+12	2.92352e+11
3.34762e+11	2.81122e+12	2.33747e+12	3.27143e+11
3.87609e+11	3.0755e+12	2.57799e+12	3.65517e+11
4.47996e+11	3.3615e+12	2.83998e+12	4.07712e+11
5.16782e+11	3.67035e+12	3.12464e+12	4.53953e+11
5.94865e+11	4.00314e+12	3.4331e+12	5.04442e+11
6.83171e+11	4.36088e+12	3.76641e+12	5.59345e+11
