2.855e+06	0	0	0	0	0	0	0
8.25001e+06	0	0	0	0	0	0	0
2.27176e+07	0	0	0	0	0	0	0
5.55183e+07	0	2	0	0	0	0	0
1.08168e+08	0	4	0	0	0	0	0
1.58908e+08	0	7	0	0	0	0	0
1.88643e+08	0	7	0	0	0	0	0
2.01284e+08	0	7	0	0	0	0	0
2.05909e+08	0	7	0	0	0	0	0
2.07509e+08	0	8	0	0	0	0	0
2.08051e+08	0	8	0	0	0	0	0
2.08233e+08	0	8	0	0	0	0	0
2.08294e+08	0	9	0	0	0	0	0
2.08315e+08	0	9	0	0	0	0	0
2.08321e+08	0	9	0	0	0	0	0
2.08324e+08	0	9	0	0	0	0	0
2.08324e+08	0	9	0	0	0	0	0
2.08325e+08	0	9	0	0	0	0	0
2.08325e+08	0	9	0	0	0	0	0
2.08325e+08	0	9	0	0	0	0	0
2.08325e+08	0	9	0	0	0	0	0
2.08325e+08	0	9	0	0	0	0	0
2.08325e+08	0	9	0	0	0	0	0
2.08852e+06	0	0	0	0	0	0	0
4.16398e+06	0	0	0	0	0	0	0
8.18879e+06	0	0	0	0	0	0	0
1.57299e+07	0	0	0	0	0	0	0
2.89508e+07	0	0	0	0	0	0	0
4.96419e+07	0	0	0	0	0	0	0
7.68675e+07	0	0	0	0	0	0	0
1.05574e+08	0	0	0	0	0	0	0
1.29549e+08	0	0	0	0	0	0	0
1.45961e+08	0	0	0	0	0	0	0
1.55729e+08	0	0	0	0	0	0	0
1.6106e+08	0	0	0	0	0	0	0
1.63834e+08	0	0	0	0	0	0	0
1.65243e+08	0	0	0	0	0	0	0
1.6595e+08	0	0	0	0	0	0	0
1.663e+08	0	0	0	0	0	0	0
1.66475e+08	0	0	0	0	0	0	0
1.66561e+08	0	0	0	0	0	0	0
1.66603e+08	0	0	0	0	0	0	0
1.66625e+08	0	0	0	0	0	0	0
1.66635e+08	0	0	0	0	0	0	0
1.6664e+08	0	0	0	0	0	0	0
1.2557e+06	0	0	0	0	0	0	0
1.86946e+06	0	0	0	0	0	0	0
2.74002e+06	0	0	0	0	0	0	0
3.92934e+06	0	0	0	0	0	0	0
5.46932e+06	0	0	0	0	0	0	0
7.33252e+06	0	0	0	0	0	0	0
9.41549e+06	0	0	0	0	0	0	0
1.1539e+07	0	0	0	0	0	0	0
1.35172e+07	0	0	0	0	0	0	0
1.52073e+07	0	0	0	0	0	0	0
1.65519e+07	0	0	0	0	0	0	0
1.75583e+07	0	0	0	0	0	0	0
1.82782e+07	0	0	0	0	0	0	0
1.87773e+07	0	0	0	0	0	0	0
1.91163e+07	0	0	0	0	0	0	0
1.93437e+07	0	0	0	0	0	0	0
1.94931e+07	0	0	0	0	0	0	0
1.95917e+07	0	0	0	0	0	0	0
1.9656e+07	0	0	0	0	0	0	0
1.96975e+07	0	0	0	0	0	0	0
1.97248e+07	0	0	0	0	0	0	0
1.97424e+07	0	0	0	0	0	0	0
119875	0	0	0	0	0	0	0
146047	0	0	0	0	0	0	0
177448	0	0	0	0	0	0	0
215298	0	0	0	0	0	0	0
261445	0	0	0	0	0	0	0
316872	0	0	0	0	0	0	0
383091	0	0	0	0	0	0	0
462670	0	0	0	0	0	0	0
557618	0	0	0	0	0	0	0
671273	0	0	0	0	0	0	0
805113	0	0	0	0	0	0	0
962355	0	0	0	0	0	0	0
