2.5695e+06	0	0	0	285500	0	0	0
7.42179e+06	0	0	0	825317	0	0	0
2.04299e+07	1	1	0	2.27208e+06	0	0	0
4.99156e+07	1	1	0	5.55845e+06	3	0	0
9.72473e+07	1	3	0	1.08309e+07	11	0	0
1.42925e+08	1	3	0	1.59116e+07	24	0	0
1.6971e+08	5	4	0	1.88971e+07	30	0	0
1.81108e+08	5	4	0	2.01658e+07	34	0	0
1.85278e+08	5	4	0	2.06298e+07	35	0	0
1.86717e+08	5	4	0	2.07909e+07	38	0	0
1.87205e+08	5	4	0	2.08454e+07	43	0	0
1.87369e+08	5	4	0	2.08638e+07	49	0	0
1.87424e+08	6	4	0	2.08699e+07	55	0	0
1.87442e+08	7	5	0	2.0872e+07	59	0	0
1.87449e+08	8	5	0	2.08727e+07	59	0	0
1.87451e+08	8	5	0	2.08729e+07	65	0	0
1.87451e+08	8	5	0	2.0873e+07	73	0	0
1.87452e+08	8	5	0	2.0873e+07	79	0	0
1.87452e+08	10	5	0	2.0873e+07	83	0	0
1.87452e+08	12	5	0	2.0873e+07	88	0	0
1.87452e+08	12	5	0	2.0873e+07	94	0	0
1.87452e+08	12	6	0	2.0873e+07	108	0	0
1.87452e+08	13	6	0	2.0873e+07	118	0	0
985466	0	0	0	109596	0	0	0
1.03517e+06	0	0	0	115096	0	0	0
1.08496e+06	0	0	0	120549	0	0	0
1.13346e+06	0	0	0	125870	0	0	0
1.18115e+06	0	0	0	131095	1	0	0
1.22754e+06	0	0	0	136264	5	0	0
1.27252e+06	0	0	0	141349	18	0	0
1.31598e+06	0	0	0	146160	105	0	0
1.35796e+06	0	0	0	150775	471	0	0
1.39788e+06	0	0	0	155266	1989	0	0
1.43563e+06	0	0	0	159532	8408	0	0
1.47054e+06	0	0	0	163414	35299	0	0
1.49905e+06	0	0	0	166572	146875	0	0
1.50949e+06	0	0	0	167710	597277	0	0
1.50949e+06	0	0	0	167710	2.23449e+06	0	0
1.50949e+06	0	0	0	167710	6.46932e+06	0	0
1.50949e+06	0	0	0	167710	1.17928e+07	0	0
1.50949e+06	0	0	0	167710	1.46486e+07	0	0
1.50949e+06	0	0	0	167710	1.55387e+07	0	0
1.50949e+06	0	0	0	167710	1.57648e+07	0	0
1.50949e+06	0	0	0	167710	1.58188e+07	0	0
1.50949e+06	0	0	0	167710	1.58318e+07	0	0
9324	0	0	0	977	281244	0	0
11262	0	0	0	1186	942427	0	0
13189	0	0	0	1402	2.66681e+06	0	0
14736	0	0	0	1553	5.36363e+06	0	0
15441	0	0	0	1609	7.42599e+06	0	0
15632	0	0	0	1626	8.29832e+06	0	0
15646	0	0	0	1627	8.5738e+06	0	0
15646	0	0	0	1627	8.65216e+06	0	0
15646	0	0	0	1627	8.6738e+06	0	0
15646	0	0	0	1627	8.67968e+06	0	0
15646	0	0	0	1627	8.6814e+06	0	0
15646	0	0	0	1627	8.68186e+06	0	0
15646	0	0	0	1627	8.68198e+06	0	0
15646	0	0	0	1627	8.68201e+06	0	0
15646	0	0	0	1627	8.68202e+06	0	0
15646	0	0	0	1627	8.68202e+06	0	0
15646	0	0	0	1627	8.68203e+06	0	0
15646	0	0	0	1627	8.68203e+06	0	0
15646	0	0	0	1627	8.68203e+06	0	0
15646	0	0	0	1627	8.68203e+06	0	0
15646	0	0	0	1627	8.68203e+06	0	0
15646	0	0	0	1627	8.68203e+06	0	0
63	0	0	0	11	155524	0	0
74	0	0	0	14	540900	0	0
95	0	0	0	15	1.69046e+06	0	0
