2.855e+10	0	0	0
8.29047e+10	597	60	0
2.28785e+11	3072	287	0
5.57034e+11	10406	1062	0
1.07185e+12	24735	2507	0
1.55123e+12	39847	4064	0
1.82344e+12	50378	5204	0
1.93671e+12	56444	5991	0
1.97763e+12	60321	6518	0
1.99164e+12	63512	7004	0
1.99635e+12	66584	7476	0
1.99792e+12	69637	7909	0
1.99844e+12	72715	8399	0
1.99862e+12	75992	8968	0
1.99868e+12	79381	9580	0
1.9987e+12	82951	10187	0
1.9987e+12	86723	10859	0
1.9987e+12	90585	11593	0
1.99871e+12	94652	12349	0
1.99871e+12	98898	13172	0
1.99871e+12	103296	14126	0
1.99871e+12	107876	15065	0
1.99871e+12	112705	16090	0
3.2434e+07	1520	169	0
9.79498e+07	4308	536	0
2.95773e+08	12420	1579	0
8.92771e+08	35867	4739	0
2.69295e+09	103248	14012	0
8.10505e+09	297485	40996	0
2.4234e+10	851649	122365	0
7.10686e+10	2.40282e+06	355149	0
1.9741e+11	6.49975e+06	979578	0
4.79924e+11	1.5935e+07	2.37179e+06	0
9.11833e+11	3.25381e+07	4.51911e+06	0
1.29798e+12	5.36382e+07	6.511e+06	0
1.5088e+12	7.60937e+07	7.70906e+06	0
1.59411e+12	1.00578e+08	8.32048e+06	0
1.62433e+12	1.29419e+08	8.67011e+06	0
1.63451e+12	1.64997e+08	8.92633e+06	0
1.63786e+12	2.09708e+08	9.15254e+06	0
1.63893e+12	2.66236e+08	9.37154e+06	0
1.63924e+12	3.37894e+08	9.59226e+06	0
1.63929e+12	4.28781e+08	9.81497e+06	0
1.63929e+12	5.44069e+08	1.00426e+07	0
1.63929e+12	6.90335e+08	1.02761e+07	0
2.77376e+07	9.22483e+06	151044	0
7.1639e+07	2.46269e+07	437020	0
1.84997e+08	6.57536e+07	1.26462e+06	0
4.77647e+08	1.75556e+08	3.65932e+06	1
1.23243e+09	4.68531e+08	1.05792e+07	1
3.17472e+09	1.24961e+09	3.05508e+07	2
8.14517e+09	3.32558e+09	8.78729e+07	6
2.06792e+10	8.80252e+09	2.49981e+08	20
5.11326e+10	2.29851e+10	6.91882e+08	69
1.18699e+11	5.80974e+10	1.7933e+09	197
2.40966e+11	1.37042e+11	4.04247e+09	544
3.89306e+11	2.87364e+11	7.18519e+09	1241
4.73277e+11	5.2042e+11	9.49909e+09	2470
4.76007e+11	8.18901e+11	9.814e+09	4180
4.76007e+11	1.11913e+12	9.814e+09	5923
4.76007e+11	1.35069e+12	9.814e+09	7453
4.76007e+11	1.49527e+12	9.814e+09	8547
4.76007e+11	1.57398e+12	9.814e+09	9379
4.76007e+11	1.61365e+12	9.814e+09	10022
4.76007e+11	1.63286e+12	9.814e+09	10568
4.76007e+11	1.64199e+12	9.814e+09	11029
4.76007e+11	1.64629e+12	9.814e+09	11513
2.48801e+07	2.7411e+07	2.40747e+07	164
5.76326e+07	7.00177e+07	5.39606e+07	394
1.33392e+08	1.78825e+08	1.20851e+08	1028
3.08046e+08	4.56582e+08	2.70286e+08	2630
7.0765e+08	1.16529e+09	6.02397e+08	6468
