285500	0	0	0
795706	0	0	0
2.12926e+06	0	0	0
5.16078e+06	0	0	0
1.03635e+07	0	0	0
1.60476e+07	0	0	0
1.98776e+07	0	0	0
2.16915e+07	0	0	0
2.24084e+07	0	0	0
2.26696e+07	0	0	0
2.27626e+07	0	0	0
2.27953e+07	0	0	0
2.28067e+07	0	0	0
2.28108e+07	0	0	0
2.28123e+07	0	0	0
2.28127e+07	0	0	0
2.28129e+07	0	0	0
2.2813e+07	0	0	0
2.2813e+07	0	0	0
2.2813e+07	0	0	0
2.2813e+07	0	0	0
2.2813e+07	0	0	0
2.2813e+07	0	0	0
228587	0	0	0
450655	0	0	0
879606	0	0	0
1.68415e+06	0	0	0
3.10893e+06	0	0	0
5.4016e+06	0	0	0
8.56276e+06	0	0	0
1.2106e+07	0	0	0
1.5271e+07	0	0	0
1.75672e+07	0	0	0
1.89938e+07	0	0	0
1.97978e+07	0	0	0
2.02262e+07	0	0	0
2.04475e+07	0	0	0
2.05594e+07	0	0	0
2.06158e+07	0	0	0
2.06443e+07	0	0	0
2.06585e+07	0	0	0
2.06656e+07	0	0	0
2.06692e+07	0	0	0
2.0671e+07	0	0	0
2.06718e+07	0	0	0
823242	0	0	0
3.46986e+06	0	0	0
5.33822e+06	0	0	0
5.66664e+06	0	0	0
5.70431e+06	0	0	0
5.70844e+06	0	0	0
5.70888e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
5.70893e+06	0	0	0
189695	0	0	0
1.08073e+06	0	0	0
3.46619e+06	0	0	0
5.11275e+06	0	0	0
5.49054e+06	0	0	0
5.54977e+06	0	0	0
5.55846e+06	0	0	0
5.55974e+06	0	0	0
5.55992e+06	0	0	0
5.55994e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
5.55995e+06	0	0	0
111281	0	0	0
413987	0	0	0
1.25282e+06	0	0	0
2.49644e+06	0	0	0
3.29719e+06	0	0	0
3.57792e+06	0	0	0
3.65324e+06	0	0	0
3.67232e+06	0	0	0
3.677e+06	0	0	0
3.67808e+06	0	0	0
3.67832e+06	0	0	0
3.67839e+06	0	0	0
3.67841e+06	0	0	0
3.67841e+06	0	0	0
3.67841e+06	0	0	0
3.67841e+06	0	0	0
3.67841e+06	0	0	0
3.67841e+06	0	0	0
3.67841e+06	0	0	0
3.67841e+06	0	0	0
3.67841e+06	0	0	0
